frames,return
0,25.796187471297163
10000,39.4709405024987
20000,55.0309046236056
30000,81.45023010029837
40000,898.0736594770601
50000,882.8660518927899
60000,894.6410320740537
70000,893.6210925827555
80000,892.985788705256
90000,1163.3533457367416
100000,1273.5934902334632
110000,1551.2749653004598
120000,1722.4726365836784
130000,1820.1763722634328
140000,1826.2069036060805
150000,1816.9443948748165
160000,1792.595834546139
170000,1855.005860458209
180000,1995.4888014104472
190000,1951.663180961439
200000,1967.2683849541652
210000,2016.4305077077188
220000,2013.2385862689896
230000,2038.0873771097763
240000,2059.374316419491
250000,2029.1119529319967
260000,2031.031016560682
270000,2007.9721595656965
280000,2031.921856502488
290000,2037.5171487962614
300000,2064.9375100361103
310000,2065.1615379178575
320000,2026.45951435111
330000,2069.183405883947
340000,2029.278028125927
350000,2089.2562206666994
360000,2089.0495116057164
370000,2127.3114607942134
380000,2114.654989910276
390000,2097.375541076793
400000,2067.6783192694256
410000,2095.917652088406
420000,2089.904679531599
430000,2080.9706778317213
440000,2135.181311026404
450000,2164.5057615271344
460000,2164.3682981560105
470000,1492.7784765536385
480000,2144.9433868351516
490000,1974.4758962587177
500000,2181.4383208566246
510000,2179.837913219317
520000,2172.4903406361605
530000,2166.0554665610175
540000,2212.4148865149928
550000,2201.6009200192593
560000,2185.72161961472
570000,2181.155960494573
580000,2199.912623063717
590000,2229.780283244675
600000,2245.1551150641812
610000,1556.6949489201804
620000,2252.7256496512346
630000,2236.919610037524
640000,2220.6584029547143
650000,2188.2905224709243
660000,2192.840950430852
670000,2185.8261533681484
680000,2173.993729395449
690000,2180.3271425892476
700000,2163.751786107403
710000,2142.428844523955
720000,2104.661164123954
730000,2117.4297329009346
740000,2092.5054058467017
750000,2098.2376794693
760000,2048.2140395254446
770000,2080.4692876257345
780000,2107.0276216358698
790000,2125.8350529475633
800000,2139.5213852745806
810000,2063.5171748371904
820000,2084.6919793661864
830000,2137.9035359054837
840000,2113.32728453925
850000,2172.3136628889933
860000,2135.491272857825
870000,2185.990302888206
880000,2165.0539667533617
890000,2130.1973374056147
900000,2172.766085346906
910000,2165.5526588543253
920000,2173.5538866894676
930000,2162.135672367751
940000,2134.8125029766206
950000,2097.934988922296
960000,2132.115187105668
970000,2113.3392540579557
980000,2091.286173280685
990000,2079.1011145869466
1000000,2074.95419648052
