frames,return
0,31.03777552126558
10000,70.80150594298611
20000,69.18557100978798
30000,101.25228380976039
40000,207.58113996673066
50000,792.8971978044941
60000,152.3840241534155
70000,156.71453130073496
80000,251.19025746050306
90000,344.6594568428336
100000,2165.664446904572
110000,2015.872526291616
120000,2004.6559996799754
130000,2064.633660445109
140000,2004.1592370934457
150000,2096.177402425108
160000,2099.019790066666
170000,2224.4057145996144
180000,2225.6935076071095
190000,2094.784928173295
200000,2188.7568643760933
210000,2315.4342445706275
220000,2393.3580601152935
230000,2443.7014414123287
240000,2394.597372930644
250000,2417.057418731261
260000,2328.6251928587367
270000,2288.5665563507446
280000,2366.967098623448
290000,2435.6568406735214
300000,2442.759559338856
310000,1325.3537991443027
320000,2478.576763046386
330000,2538.5563710797996
340000,2570.0242379564465
350000,2505.465331115704
360000,2585.9123387797003
370000,2085.8012982643695
380000,2479.123404993318
390000,2486.0910985027476
400000,688.679379187746
410000,2502.0913597584035
420000,2383.915969741736
430000,2459.977119605661
440000,2473.1666522257706
450000,2570.583759090149
460000,2608.5911479147303
470000,2566.047808489602
480000,2547.1861755727855
490000,2579.417628677452
500000,2567.71045459776
510000,2568.720264308529
520000,2588.805348670875
530000,2632.5338051623753
540000,2635.961921256767
550000,2598.9446190093386
560000,2599.1649479976563
570000,2612.2206385861296
580000,2658.789110625287
590000,2689.9551155317504
600000,2681.5053278980154
610000,2748.724128737935
620000,2723.42944157222
630000,2687.0396315354565
640000,2682.1551851343133
650000,2712.2210836173194
660000,2742.685770342072
670000,2703.63921507767
680000,2692.722832382536
690000,2677.823986079898
700000,2702.0192656071313
710000,2659.928434951758
720000,2670.5285491262002
730000,2692.6296057492277
740000,2655.0629534525306
750000,2712.0233932286897
760000,2722.381439978464
770000,2728.648000479556
780000,2729.7238482209145
790000,2754.134276787081
800000,2753.994071773199
810000,2754.2170577508973
820000,2717.8635200859944
830000,2702.793314455879
840000,2727.9513345536475
850000,2741.9207291225316
860000,2702.0662085152135
870000,2713.7350713786873
880000,2708.775646340944
890000,2708.1547747200743
900000,2709.075270136135
910000,2694.9776747540277
920000,2704.623308144773
930000,2706.6525462885525
940000,2683.0180186440407
950000,2721.6689865293934
960000,2672.071852257023
970000,2669.884682545155
980000,2713.593364234565
990000,2744.4081359651873
1000000,2721.013541532476
