frames,return
0,-1300.201474646546
10000,-1337.2610718493333
20000,-1423.7702379417942
30000,-437.00481231121483
40000,-1332.7159994207877
50000,-1325.5633067835392
60000,-1286.1942206144577
70000,-1310.5762731550667
80000,-315.0709183316449
90000,-456.34893033579516
100000,172.59396662597985
110000,488.7432988145668
120000,610.8803668996946
130000,645.1682231865915
140000,836.6886692037878
150000,1047.5899832797525
160000,897.3067132730337
170000,980.6490896275579
180000,1061.860153333125
190000,1393.8152662516245
200000,1346.9539179440196
210000,1556.5291398843935
220000,1567.2654126621935
230000,1593.1418936557664
240000,1638.1214776000609
250000,1668.9631277624985
260000,1715.7270126490866
270000,1718.446400278891
280000,1740.3216129110224
290000,1764.266003940814
300000,1754.617493699501
310000,1801.3550837598123
320000,1809.6670502275545
330000,1883.6915953424623
340000,1898.3321778744414
350000,1891.2716044072984
360000,1909.6565629149775
370000,1889.2137544460666
380000,1916.8581414442938
390000,1915.6949839054278
400000,1935.9192180835164
410000,1945.7099922608488
420000,1962.3850630493125
430000,1958.2240004522073
440000,1975.5491732461428
450000,2043.1544038614632
460000,2106.624035550856
470000,2130.1415039350663
480000,2155.736985648141
490000,2139.002509569191
500000,2187.8761526071767
510000,2234.5752645709545
520000,2238.089263761085
530000,2256.7115894577655
540000,2295.128531943501
550000,2304.191556673722
560000,2341.5487785503424
570000,2335.076081038076
580000,2370.377548605306
590000,2370.8606289328463
600000,2376.0195482403756
610000,2384.2621704501003
620000,2378.3418575906444
630000,2420.586857723294
640000,2440.263534023369
650000,2467.8890988955213
660000,2463.9799102524307
670000,2468.900165146398
680000,2472.2723845862997
690000,2492.738574827026
700000,2481.061177972723
710000,2487.779441946645
720000,2494.5137578399904
730000,2491.4813828751867
740000,2518.867140778253
750000,2527.3906998625803
760000,2511.786376405961
770000,2548.598667659219
780000,2508.2984775568457
790000,2564.1918452464693
800000,2575.59507611829
810000,2543.676381500113
820000,2562.5942174601714
830000,2538.1819863094083
840000,2587.191235565876
850000,2470.2091711068183
860000,2569.546942435142
870000,2598.1084675343477
880000,2594.1480653644885
890000,2575.24980451914
900000,2556.652634610083
910000,2570.014487828
920000,2597.433367181802
930000,2592.5604107066647
940000,2594.657270332622
950000,2602.415217240134
960000,2613.5986864508186
970000,2616.0943368322946
980000,2637.6682828543094
990000,2620.7909443033086
1000000,2639.2212204330267
