frames,return
0,-1365.238264059167
10000,-1354.6675270800044
20000,-231.8003862049706
30000,-411.697151521789
40000,-1343.6932101151374
50000,-1419.127506583141
60000,-1338.1258914897394
70000,-103.22031911945537
80000,-52.10021454883828
90000,-132.69410140766115
100000,-135.0038868064209
110000,-467.5972590796139
120000,256.1973957850524
130000,274.8366493912819
140000,279.4964708375855
150000,302.07537088304656
160000,-1415.7502347459838
170000,145.51701482246548
180000,-38.15585362112597
190000,366.03692808116466
200000,902.1925783171864
210000,804.244035245542
220000,827.2992553033484
230000,890.6895841412993
240000,1011.8012826354669
250000,1259.834662819023
260000,1306.3974825901391
270000,1282.6470328771945
280000,1362.75878026883
290000,1217.8974471255897
300000,1285.4959720118443
310000,1522.7313813111948
320000,1566.4624634455467
330000,1631.5004579559588
340000,1694.7867604322587
350000,1696.0758466973775
360000,1725.2134380153884
370000,1778.2910851179756
380000,1775.9699914507132
390000,1786.560283569996
400000,1813.6945362763242
410000,1859.107136433
420000,1865.8645442344891
430000,1897.6575623409162
440000,1918.2444510141697
450000,1890.2895011448456
460000,1921.4615732998604
470000,1932.740286674405
480000,1890.8641150277294
490000,1945.403155970685
500000,1969.4868115897266
510000,1949.1976417222627
520000,1970.3474999238713
530000,1964.8151563804481
540000,2004.0029922029305
550000,2015.9534297643881
560000,2058.780704327442
570000,2063.1490359741097
580000,2064.1081799873855
590000,2056.0881106849647
600000,2084.1780304937333
610000,2096.6979759994865
620000,2090.841898636907
630000,2086.0379781975344
640000,2104.8061507666844
650000,2111.130309448985
660000,2114.1352825351114
670000,2135.5709033352955
680000,2123.000497690257
690000,2119.7339703268335
700000,2120.1738430658247
710000,2132.667206006934
720000,2129.5758896769
730000,2139.935127481585
740000,2128.424350027984
750000,2152.783903550343
760000,2167.281278264837
770000,2183.4991221067926
780000,2186.327815822133
790000,2172.4370448701884
800000,2171.6427392759124
810000,2178.9266509052895
820000,2168.4110074330074
830000,2170.597070614151
840000,2167.8753917310623
850000,2192.8699371802654
860000,2188.5605186800412
870000,2184.209715049964
880000,2192.0014388337713
890000,2223.2631534722627
900000,2222.956232468472
910000,2228.1829961774715
920000,2227.2999781070216
930000,-1225.4166873161892
940000,2229.574535331241
950000,2239.0449063249443
960000,2238.629998019535
970000,2246.2187033379128
980000,2247.1514799995507
990000,2262.947702047887
1000000,2258.177266598483
