frames,return
0,19.747375053908033
10000,56.41816465549489
20000,70.18066624306522
30000,79.73156473199782
40000,83.08864964031235
50000,181.94490030405282
60000,107.50899287706268
70000,109.03320439080711
80000,109.80451856503059
90000,171.81321359356818
100000,109.56787614695496
110000,55.779925707238725
120000,714.8250238678027
130000,890.7537370745656
140000,100.6182990507732
150000,100.35008454799681
160000,897.830270647774
170000,817.325584723315
180000,104.11820365110181
190000,899.0198377959344
200000,179.9134202836635
210000,901.3731340518606
220000,921.9770604171675
230000,831.6786631320306
240000,95.68158108172648
250000,828.5494169669877
260000,944.6230156829254
270000,920.4584432533416
280000,1232.0124328820887
290000,923.1095245541401
300000,58.3486128161283
310000,106.94644596782165
320000,1009.1437279735023
330000,1015.037287924837
340000,1050.1400188129035
350000,1157.3510391789719
360000,1109.9171483437183
370000,991.885109275482
380000,1209.0910194262592
390000,1290.601080580094
400000,1322.6627451587663
410000,1327.733072283782
420000,1361.0756898378079
430000,1364.2119403591728
440000,1379.3562074680856
450000,1370.5704869970075
460000,1355.479472534063
470000,1379.9618495587085
480000,1393.7123826257825
490000,1386.6810043503906
500000,1410.374243905933
510000,1449.2619719654015
520000,1432.408083053057
530000,1416.6103383594298
540000,1413.8474260636092
550000,1455.3889783841478
560000,1463.0914887126628
570000,1471.2901845024357
580000,1483.995791327216
590000,1476.772078541149
600000,1469.4741364002382
610000,1494.733754344523
620000,1517.428110448919
630000,1507.778403587341
640000,1479.8979430974584
650000,1496.2876191032062
660000,1467.3647088285593
670000,1457.0253022161485
680000,1435.044100544503
690000,1437.5246597464304
700000,1439.789034165075
710000,1440.869449165474
720000,1462.1972149985513
730000,1467.356931234988
740000,97.42266260133468
750000,1525.9871507228897
760000,1556.035168232597
770000,1565.2343637833574
780000,1591.7548042693656
790000,1551.2900446195674
800000,1613.2001766510866
810000,1487.0159378194746
820000,134.9471106453129
830000,428.0861677433713
840000,1741.8634704454562
850000,1695.4354995437257
860000,1738.1955986840176
870000,1744.1723161458865
880000,1709.9382273619133
890000,1701.153852301347
900000,1670.9431480829783
910000,1681.6008288304092
920000,1647.8863051756202
930000,1673.1948111760967
940000,1712.687788747865
950000,1709.0846119064174
960000,1702.292066505329
970000,1662.7483982086908
980000,1687.4508356035328
990000,1706.0251039746893
1000000,1756.9314770879917
