frames,return
0,97.40252985813453
10000,649.4678566107852
20000,499.9816328116986
30000,657.8781099529567
40000,519.8869298937856
50000,671.5363437379351
60000,550.8789141477966
70000,657.1142236807679
80000,447.9480624262608
90000,691.9180377671578
100000,498.96241453677044
110000,838.3584175259209
120000,890.5090817383783
130000,880.8548505675197
140000,807.667663423324
150000,845.789442902715
160000,823.4505984098441
170000,874.9981693798538
180000,879.5244234546944
190000,763.9223594951692
200000,926.0072372184446
210000,862.9605865152562
220000,886.199045390767
230000,988.223644210114
240000,968.5560303348244
250000,930.9913698698688
260000,942.3885180338802
270000,1036.207390223322
280000,998.0302236032556
290000,972.8591521532093
300000,869.947408906887
310000,1045.3331447842058
320000,1015.1124267402602
330000,1261.0156958732953
340000,1055.4554254254683
350000,978.7959248438098
360000,1002.2386994824341
370000,1446.8300203295973
380000,1568.4826003892426
390000,1609.3529911363698
400000,1654.7743495214825
410000,1669.4826524877624
420000,1754.5488007731174
430000,1736.0399306445024
440000,1749.2285419078423
450000,1739.7989658125964
460000,1789.9318592966856
470000,1842.0601596899912
480000,1861.1718785404346
490000,1882.8353163611155
500000,1935.0286802705527
510000,1950.835811489145
520000,2014.172549578439
530000,2031.3159451013144
540000,2020.5992028700005
550000,2117.8783861614506
560000,2159.01259043995
570000,2171.9266164380724
580000,2192.3520289861626
590000,2282.8816808014076
600000,2292.4212454710964
610000,2287.3863404823173
620000,2299.052787124891
630000,2245.9894822993742
640000,2274.074616007936
650000,2302.6866395266375
660000,2293.910171136745
670000,2291.4005549795297
680000,2348.352855526866
690000,2345.6268105200093
700000,2401.5341048975524
710000,2420.160930920259
720000,2497.887793496778
730000,2465.4420052953737
740000,2500.5319389795986
750000,2624.7050841795576
760000,2589.9707952044428
770000,2553.3418764843054
780000,2573.504977989526
790000,2560.550068971396
800000,2581.7144695123875
810000,2588.8034297718746
820000,2570.7066531222326
830000,2585.419491868653
840000,2679.469660380461
850000,2608.87166591922
860000,2669.0286209233777
870000,2707.36639351264
880000,2731.5541079392788
890000,2736.281535375099
900000,2700.947761086595
910000,2739.480588340447
920000,2734.092746609294
930000,2713.9149249426
940000,2722.172076526168
950000,2746.9388045803503
960000,2773.238226314346
970000,2782.093982722229
980000,2795.344167012953
990000,2798.444080171197
1000000,2826.5926970182295
